household_id,family_id,person_id,first_person_record,person_expansion_factor,person_number,family_role,age,sex,race,currently_studies,education_level,activity_status,individual_income_status,individual_income,stopped_transport_due_pandemic,stopped_metro_monorail,stopped_train,stopped_bus_van,stopped_chartered_transport,stopped_school_transport,stopped_car,stopped_conventional_taxi,stopped_ride_hailing,stopped_motorcycle,stopped_bicycle,school_zone,school_municipality,school_x,school_y,school_type,school_attendance_mode,school_hybrid_frequency_unit,school_hybrid_frequency,primary_work_zone,primary_work_municipality,primary_work_x,primary_work_y,primary_work_at_home,primary_work_external,primary_work_occupation,primary_work_activity_sector,primary_work_employment_relationship,primary_work_mode,primary_work_hybrid_frequency_unit,primary_work_hybrid_frequency,secondary_work_zone,secondary_work_municipality,secondary_work_x,secondary_work_y,secondary_work_at_home,secondary_work_external,secondary_work_occupation,secondary_work_activity_sector,secondary_work_employment_relationship,secondary_work_mode,secondary_work_hybrid_frequency_unit,secondary_work_hybrid_frequency
14800014,148000141,14800014103,1,892.665788,3,3,12,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,144,36,333429,7403828,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800015,148000151,14800015101,1,153.101763,1,1,36,2,1,1,4,1,1,2640,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334459,7405031,3,N,PROMOTORA DE EVENTOS,14,5,1,,,0,0,0,0,0,,,0,0,0,,
14800015,148000151,14800015102,1,184.608333,2,2,28,2,1,6,4,1,1,2640,N,N,N,N,N,N,N,N,N,N,N,100,36,326616,7397459,2,1,N,N,148,36,334459,7405031,3,N,PROMOTORA DE EVENTOS,14,5,1,,,0,0,0,0,0,,,0,0,0,,
14800017,148000171,14800017101,1,155.316843,1,1,54,1,6,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,144,36,331967,7402029,2,N,VENDEDOR DE COLCHOES,4,5,1,,,0,0,0,0,0,,,0,0,0,,
14800017,148000171,14800017102,1,68.373799,2,4,56,2,1,1,5,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800017,148000171,14800017103,1,197.84271,3,4,26,2,1,1,5,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,92,36,330362,7397324,2,N,AUX. ADMINISTRATIVO,12,1,1,,,0,0,0,0,0,,,0,0,0,,
14800019,148000191,14800019101,1,201.843974,1,1,50,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,166,36,339937,7395211,2,N,PROPRIETARIA FABRICA DE COSTURA,3,5,1,,,0,0,0,0,0,,,0,0,0,,
14800019,148000191,14800019102,1,110.604539,2,2,49,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,166,36,339937,7395211,2,N,PROPRIETARIO FABRICA DE COSTURA,3,5,1,,,0,0,0,0,0,,,0,0,0,,
14800019,148000191,14800019103,1,414.413236,3,3,13,1,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,153,36,334971,7403907,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800019,148000191,14800019104,1,156.112534,4,3,20,1,1,5,4,8,3,,N,N,N,N,N,N,N,N,N,N,N,340,36,324402,7393384,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800020,148000201,14800020101,1,107.599063,1,1,60,1,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,138,36,329239,7398747,2,N,VENDEDOR DE PECAS AUTOMOVEIS,4,6,3,1,3,0,0,0,0,0,,,0,0,0,,
14800020,148000201,14800020102,1,289.854336,2,2,51,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,131,36,333987,7398761,2,N,CONSULTORA DE TI,12,1,2,,,0,0,0,0,0,,,0,0,0,,
14800021,148000211,14800021101,1,214.470817,1,1,34,1,1,1,4,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334793,7404642,1,N,TERAPEUTA,10,5,1,,,0,0,0,0,0,,,0,0,0,,
14800021,148000211,14800021102,1,214.470817,2,2,34,2,1,1,4,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334793,7404642,3,N,FIGURINISTA,14,5,1,,,0,0,0,0,0,,,0,0,0,,
14800022,148000221,14800022101,1,92.502356,1,1,67,1,1,1,4,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800022,148000221,14800022102,1,115.312726,2,2,62,2,1,1,4,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800022,148000221,14800022103,1,63.846112,3,3,32,2,6,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,201,36,354636,7400600,2,N,PRODUTORA DE EVENTOS,14,5,3,1,1,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023101,1,127.600082,1,1,58,2,1,1,5,1,1,4600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,152,36,336266,7402268,2,N,CONSULTOR IMOBILIARIO,12,5,3,1,1,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023102,1,127.600082,2,2,56,2,4,1,5,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,452,33,340154,7378583,2,N,ASSISTENTE SOCIAL,10,3,1,,,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023103,1,184.608333,3,3,28,1,1,5,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,340,36,323031,7392440,1,1,N,N,340,36,323597,7392610,2,N,BIOLOGO,10,1,1,,,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023104,1,201.764287,4,3,24,1,1,1,5,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023105,1,201.764287,5,3,24,2,1,1,5,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,135,36,335036,7400363,2,N,VETERINARIA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
14800023,148000231,14800023106,1,201.764287,6,3,24,2,1,1,5,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800024,148000241,14800024101,1,107.599063,1,1,62,1,1,1,5,4,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800024,148000241,14800024102,1,107.599063,2,2,61,2,1,1,5,4,1,3200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800025,148000251,14800025101,1,184.608333,1,1,26,2,1,1,5,1,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334669,7404873,2,N,RECEPCIONISTA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
14800025,148000251,14800025102,1,458.205157,2,3,3,2,1,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,150,36,338161,7408008,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800026,148000261,14800026101,1,68.373799,1,1,58,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,102,36,325387,7397001,2,N,ANALISTA DE MARKETING,12,1,3,1,2,0,0,0,0,0,,,0,0,0,,
14800026,148000261,14800026102,1,191.423711,2,3,38,1,6,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,102,36,325387,7397001,2,N,GERENTE ADMINISTRATIVO,12,1,1,,,0,0,0,0,0,,,0,0,0,,
14800026,148000261,14800026103,1,159.443342,3,4,13,2,6,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,153,36,334743,7403175,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800028,148000281,14800028101,1,40.488207,1,1,78,1,1,1,3,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800028,148000281,14800028102,1,40.488207,2,2,77,2,1,1,3,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800029,148000291,14800029101,1,74.928058,1,1,60,1,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800029,148000291,14800029102,1,74.928058,2,2,60,2,1,1,5,7,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800029,148000291,14800029103,1,156.112534,3,3,20,1,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,139,36,328169,7399825,2,N,AUXILIAR ADMINISTRATIVO,2,1,1,,,0,0,0,0,0,,,0,0,0,,
14800029,148000291,14800029104,1,248.916074,4,3,30,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,163,36,336808,7399302,2,N,TECNICO INFORMATICA,12,5,3,1,2,0,0,0,0,0,,,0,0,0,,
14800031,148000311,14800031101,1,49.436644,1,1,28,2,4,1,4,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,91,36,329356,7397408,2,N,OPERADORA TELEMARKETING,14,1,2,,,0,0,0,0,0,,,0,0,0,,
14800031,148000311,14800031102,1,84.723982,2,3,6,2,1,2,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,144,36,333051,7403279,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800031,148000311,14800031103,1,81.802465,3,3,1,2,1,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800032,148000321,14800032101,1,77.620687,1,1,53,1,4,1,1,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,333785,7405723,3,N,PEDREIRO,2,6,1,,,0,0,0,0,0,,,0,0,0,,
14800032,148000321,14800032102,1,77.620687,2,2,54,2,1,1,2,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,3,36,333085,7394142,2,N,DOMESTICA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
14800035,148000351,14800035101,1,49.436644,1,1,28,1,2,1,3,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334014,7405752,3,S,FEIRANTE,4,6,1,,,0,0,0,0,0,,,0,0,0,,
14800035,148000351,14800035102,1,49.436644,2,2,27,2,4,1,3,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800035,148000351,14800035103,1,84.723982,3,3,9,1,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,148,36,334021,7405699,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800035,148000351,14800035104,1,81.802465,4,3,1,1,1,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800036,148000361,14800036101,1,127.600082,1,1,57,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,73,36,327763,7389536,2,N,ANALISTA FINANCEIRO,7,1,3,3,3,0,0,0,0,0,,,0,0,0,,
14800036,148000361,14800036102,1,127.600082,2,2,55,2,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800036,148000361,14800036103,1,184.608333,3,3,25,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,152,36,336388,7402223,2,N,ANALISTA DE MERCADO,7,1,3,1,2,0,0,0,0,0,,,0,0,0,,
14800036,148000361,14800036104,1,201.764287,4,3,20,2,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,488,2,311533,7400103,2,N,AUXILIAR ADMINISTRATIVO,3,1,1,,,0,0,0,0,0,,,0,0,0,,
14800037,148000371,14800037101,1,153.101763,1,1,39,1,2,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334911,7404686,3,N,VENDEDOR,4,5,1,,,0,0,0,0,0,,,0,0,0,,
14800037,148000371,14800037102,1,184.608333,2,2,27,2,1,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800038,148000381,14800038101,1,257.339311,1,1,44,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334360,7404393,2,N,PROFESSOR ENSINO FUNDAMENTAL,11,1,1,,,0,0,0,0,0,,,0,0,0,,
14800039,148000391,14800039101,1,103.577468,1,1,67,2,1,1,4,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800039,148000391,14800039102,1,153.101763,2,3,36,2,1,1,5,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334665,7404973,1,N,NUTRICIONISTA,9,5,1,,,0,0,0,0,0,,,0,0,0,,
14800039,148000391,14800039103,1,214.470817,3,3,32,2,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,5,36,332404,7395484,2,N,RECEPICIONISTA,7,1,1,,,0,0,0,0,0,,,0,0,0,,
14800039,148000391,14800039104,1,282.795153,4,4,17,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800039,148000391,14800039105,1,458.205157,5,4,4,2,1,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,147,36,336372,7405256,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800040,148000401,14800040101,1,107.599063,1,1,64,2,1,1,4,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800040,148000401,14800040102,1,214.470817,2,3,33,1,1,1,1,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334501,7404832,2,N,ATENDENTE ADM,11,1,1,,,0,0,0,0,0,,,0,0,0,,
14800040,148000401,14800040103,1,184.608333,3,3,29,2,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334501,7404832,2,N,RECEPCIONISTA,11,1,1,,,0,0,0,0,0,,,0,0,0,,
14800040,148000401,14800040104,1,949.139253,4,4,9,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,148,36,334593,7405239,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800040,148000401,14800040105,1,282.795153,5,4,17,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,148,36,334335,7404297,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800042,148000421,14800042101,1,41.570745,1,1,73,1,1,1,5,1,1,18000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,81,36,328919,7391976,2,N,ARQUITETO,12,4,3,1,3,0,0,0,0,0,,,0,0,0,,
14800042,148000421,14800042102,1,40.488207,2,2,77,2,1,1,5,1,1,10000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,81,36,328963,7392024,2,N,PSICOLOGA,10,4,1,,,0,0,0,0,0,,,0,0,0,,
14800043,148000431,14800043101,1,41.570745,1,1,71,1,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800043,148000431,14800043102,1,41.570745,2,2,71,2,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800043,148000431,14800043103,1,153.101763,3,3,35,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,134,36,333968,7401141,2,N,DENTISTA,10,7,1,,,0,0,0,0,0,,,0,0,0,,
14800044,148000441,14800044101,1,40.07087,1,1,69,1,1,1,5,1,1,45000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,79,36,330331,7393943,2,N,ADVOGADO,12,6,2,,,0,0,0,0,0,,,0,0,0,,
14800044,148000441,14800044102,1,40.07087,2,2,66,2,1,1,5,4,1,18000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800044,148000441,14800044103,1,159.290398,3,3,40,1,1,1,5,1,1,25000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,79,36,330821,7393455,2,N,ANALISTA DE SISTEMAS,12,1,3,1,2,0,0,0,0,0,,,0,0,0,,
14800049,148000491,14800049101,1,257.339311,1,1,43,1,1,5,4,5,3,,N,N,N,N,N,N,N,N,N,N,N,93,36,329905,7396909,2,2,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800049,148000491,14800049102,1,257.339311,2,2,40,2,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,75,36,331107,7392165,2,N,ATENDENTE DE LOJA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
14800051,148000511,14800051101,1,127.600082,1,1,58,1,2,1,2,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,151,36,337717,7406677,2,N,PORTEIRO,14,1,1,,,0,0,0,0,0,,,0,0,0,,
14800056,148000561,14800056101,1,136.68115,1,1,57,1,4,1,3,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334035,7406061,3,S,MOTORISTA( TERRAPLANAGEM),14,5,1,,,0,0,0,0,0,,,0,0,0,,
14800056,148000561,14800056102,1,170.13538,2,4,45,2,1,1,4,1,1,1900,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,237,36,336687,7389642,2,N,DEMONSTRADORA DE PRODUTOS,4,1,1,,,0,0,0,0,0,,,0,0,0,,
14800056,148000561,14800056103,1,49.436644,3,4,29,1,1,1,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,303,36,325939,7383077,2,N,SEGURANCA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
14800057,148000571,14800057101,1,40.488207,1,1,79,2,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800057,148000571,14800057102,1,41.570745,2,4,74,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,335056,7404834,2,N,CORRETORA DE IMOVEIS,14,6,3,1,3,0,0,0,0,0,,,0,0,0,,
14800058,148000581,14800058101,1,79.549734,1,1,79,1,1,1,4,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800058,148000581,14800058102,1,170.21809,2,3,48,2,1,1,5,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334300,7405082,1,N,PSICOLOGA,10,5,2,,,0,0,0,0,0,,,0,0,0,,
14800061,148000611,14800061101,1,177.712074,1,1,59,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,128,36,334064,7399490,2,N,VENDEDORA DE PRODUTOS DE INFORMATICA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
14800066,148000661,14800066101,1,497.534223,1,1,36,1,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,333638,7405357,2,N,MECANICO AUTOMOTIVO,14,8,1,,,0,0,0,0,0,,,0,0,0,,
14800066,148000661,14800066102,1,248.916074,2,2,31,2,1,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,152,36,335653,7401889,2,N,PROFESSORA PRIMARIA,11,1,1,,,0,0,0,0,0,,,0,0,0,,
14800075,148000751,14800075101,1,103.577468,1,1,67,1,1,1,5,1,1,8000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334588,7404589,2,N,PROFESSOR FISICA E MATEMATICA,11,1,1,,,0,0,0,0,0,,,0,0,0,,
14800075,148000751,14800075102,1,41.570745,2,2,70,2,1,1,5,4,1,6000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800075,148000751,14800075103,1,153.101763,3,3,36,1,1,1,5,1,1,6000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334897,7404598,1,N,TI,12,5,1,,,0,0,0,0,0,,,0,0,0,,
14800076,148000761,14800076101,1,74.928058,1,1,60,1,1,1,4,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,163,36,335093,7400053,2,N,MECANICO,14,1,1,,,0,0,0,0,0,,,0,0,0,,
14800076,148000761,14800076102,1,40.07087,2,2,65,2,1,1,5,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800085,148000851,14800085101,1,191.330697,1,1,36,2,1,1,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,147,36,335517,7405831,2,N,AUXILIAR DE ENFERMAGEM,10,1,1,,,0,0,0,0,0,,,0,0,0,,
14800085,148000851,14800085102,1,151.460587,2,3,16,2,1,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,148,36,334359,7404494,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800088,148000881,14800088101,1,159.290398,1,1,44,1,1,1,5,1,1,20000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,14,36,335571,7396148,2,N,COMERCIANTE,4,7,1,,,0,0,0,0,0,,,0,0,0,,
14800088,148000881,14800088102,1,110.604539,2,2,48,2,1,1,5,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,148,36,334843,7404316,1,N,VENDEDORA ON-LINE,4,5,1,,,0,0,0,0,0,,,0,0,0,,
14800088,148000881,14800088103,1,131.285477,3,3,18,1,1,5,4,8,2,0,N,N,N,N,N,N,N,N,N,N,N,363,15,343004,7404437,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800088,148000881,14800088104,1,131.285477,4,3,17,2,1,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,12,36,335589,7397061,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800088,148000881,14800088105,1,131.285477,5,3,16,2,1,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,163,36,336767,7400984,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800092,148000921,14800092101,1,40.488207,1,1,75,2,1,1,4,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800097,148000971,14800097101,1,74.928058,1,1,62,2,4,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,135,36,335367,7401612,2,N,CUIDADORA DE IDOSOS,14,1,1,,,0,0,0,0,0,,,0,0,0,,
14800097,148000971,14800097102,1,57.896697,2,4,71,2,4,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,144,36,333530,7403231,2,N,COZINHEIRA,9,2,1,,,0,0,0,0,0,,,0,0,0,,
14800097,148000971,14800097103,1,40.07087,3,4,68,2,4,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,154,36,336224,7403792,2,N,ARRUMADEIRA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
14800097,148000971,14800097104,1,156.112534,4,4,23,2,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800100,148001001,14800100101,1,57.896697,1,1,70,1,1,1,5,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800100,148001001,14800100102,1,40.07087,2,2,65,2,1,1,4,4,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800121,148001211,14800121101,1,40.07087,1,1,65,2,1,1,5,1,1,12000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,73,36,327981,7389413,2,N,PROFESSORA UNIVERSITARIA,11,6,1,,,0,0,0,0,0,,,0,0,0,,
14800121,148001211,14800121102,1,41.351946,2,2,75,1,1,1,4,4,1,1420,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
14800121,148001211,14800121103,1,41.351946,3,4,88,2,1,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
